Date,Price,Open,High,Low,Vol.,Change %,Close
01/03/2022,4786.0,4771.0,4791.25,4747.5,1320000.0,0.0058,4773.75
12/31/2021,4758.5,4773.75,4778.5,4750.5,95408000.0,-0.0029,4784.75
12/30/2021,4772.25,4784.75,4799.75,4767.25,75394000.0,-0.0026,4781.0
12/29/2021,4784.5,4781.0,4796.0,4770.0,87603000.0,0.0013,4780.5
12/28/2021,4778.5,4780.5,4798.0,4770.5,95452000.0,-0.0008,4717.0
12/27/2021,4782.25,4717.0,4784.25,4713.25,89870000.0,0.0141,4689.0
12/23/2021,4715.75,4689.0,4731.25,4684.25,97802000.0,0.0063,4641.75
12/22/2021,4686.0,4641.75,4690.5,4622.25,1100000.0,0.0098,4567.75
12/21/2021,4640.75,4567.75,4643.0,4565.75,1490000.0,0.018000000000000002,4612.0
12/20/2021,4558.5,4612.0,4621.5,4520.25,2100000.0,-0.0168,4674.25
12/17/2021,4636.46,4674.25,4677.75,4629.5,3479000.0,-0.0069,4711.5
12/16/2021,4668.75,4711.5,4752.5,4651.25,43599000.0,-0.0087,4637.75
12/15/2021,4709.5,4637.75,4715.0,4611.25,67319000.0,0.015600000000000001,4672.0
12/14/2021,4637.0,4672.0,4686.0,4606.0,1210000.0,-0.0068000000000000005,4711.25
12/13/2021,4668.75,4711.25,4731.0,4664.75,1610000.0,-0.009000000000000001,4669.25
12/10/2021,4711.0,4669.25,4712.75,4664.25,1590000.0,0.009399999999999999,4697.25
12/09/2021,4667.0,4697.25,4706.0,4662.25,1590000.0,-0.0068000000000000005,4695.25
12/08/2021,4699.0,4695.25,4712.0,4671.75,1420000.0,0.003,4594.25
12/07/2021,4685.0,4594.25,4697.25,4587.25,1770000.0,0.0207,4542.25
12/06/2021,4590.0,4542.25,4611.75,4531.5,2029999.9999999998,0.0125,4587.25
12/03/2021,4537.5,4587.25,4606.5,4492.0,2750000.0,-0.0084,4514.75
12/02/2021,4575.75,4514.75,4593.75,4505.5,2590000.0,0.0149,4587.5
12/01/2021,4508.5,4587.5,4650.75,4497.75,2670000.0,-0.0126,4657.25
11/30/2021,4566.25,4657.25,4667.5,4557.0,2850000.0,-0.0182,4589.0
11/29/2021,4651.0,4589.0,4669.75,4588.75,2009999.9999999998,0.012,4700.5
11/26/2021,4595.75,4700.5,4717.0,4577.25,2069999.9999999998,-0.0196,4699.0
11/25/2021,4687.75,4699.0,4699.5,4686.0,12244000.0,-0.0024,4686.25
11/24/2021,4699.0,4686.25,4702.25,4656.25,1410000.0,0.0022,4686.0
11/23/2021,4688.5,4686.0,4695.5,4649.0,1870000.0,0.0019,4701.0
11/22/2021,4679.75,4701.0,4740.5,4674.25,1690000.0,-0.0031,4705.25
11/19/2021,4694.5,4705.25,4723.5,4684.25,1340000.0,-0.0015,4685.25
11/18/2021,4701.5,4685.25,4706.5,4668.0,1170000.0,0.0033,4696.5
11/17/2021,4686.25,4696.5,4701.0,4679.25,1060000.0,-0.0021,4680.75
11/16/2021,4696.0,4680.75,4709.75,4670.75,1040000.0,0.0036,4684.75
11/15/2021,4679.0,4684.75,4697.5,4667.0,1050000.0,0.0002,4647.0
11/12/2021,4678.25,4647.0,4685.5,4643.75,1160000.0,0.0076,4645.0
11/11/2021,4643.0,4645.0,4661.5,4638.0,93686000.0,0.0002,4674.75
11/10/2021,4642.0,4674.75,4680.25,4625.25,1640000.0,-0.0077,4690.75
11/09/2021,4678.25,4690.75,4700.5,4663.25,1290000.0,-0.0034000000000000002,4678.5
11/08/2021,4694.0,4678.5,4707.0,4676.25,1000000.0,0.0008,4671.75
11/05/2021,4690.25,4671.75,4711.75,4667.5,1460000.0,0.0036,4651.5
11/04/2021,4673.25,4651.5,4676.25,4650.75,1170000.0,0.0045000000000000005,4621.25
11/03/2021,4652.25,4621.25,4657.0,4613.0,1070000.0,0.0062,4605.75
11/02/2021,4623.5,4605.75,4627.0,4593.25,98083000.0,0.0039000000000000003,4608.0
11/01/2021,4605.75,4608.0,4619.5,4586.5,1070000.0,0.0019,4577.0
10/29/2021,4597.0,4577.0,4603.5,4559.25,1420000.0,0.0021,4548.75
10/28/2021,4587.5,4548.75,4589.75,4545.25,1200000.0,0.0095,4563.75
10/27/2021,4544.5,4563.75,4576.75,4543.75,1260000.0,-0.0045000000000000005,4564.75
10/26/2021,4565.25,4564.75,4590.0,4560.75,1260000.0,0.0016,4528.75
10/25/2021,4558.0,4528.75,4566.25,4522.5,1030000.0,0.004699999999999999,4530.0
10/22/2021,4536.5,4530.0,4551.5,4515.25,1320000.0,-0.0012,4525.0
10/21/2021,4541.75,4525.0,4543.25,4510.25,93857000.0,0.003,4516.0
10/20/2021,4528.0,4516.0,4532.25,4504.0,1010000.0,0.0037,4475.75
10/19/2021,4511.25,4475.75,4517.5,4471.75,1020000.0,0.0075,4465.5
10/18/2021,4477.5,4465.5,4479.75,4436.25,1100000.0,0.0034000000000000002,4433.0
10/15/2021,4462.5,4433.0,4467.5,4426.25,1190000.0,0.0076,4354.75
10/14/2021,4429.0,4354.75,4437.25,4354.0,1260000.0,0.017,4327.5
10/13/2021,4355.0,4327.5,4364.75,4318.75,1370000.0,0.0033,4347.75
10/12/2021,4340.75,4347.75,4365.0,4317.25,1300000.0,-0.0024,4381.0
10/11/2021,4351.0,4381.0,4407.5,4344.0,1250000.0,-0.0070999999999999995,4390.5
10/08/2021,4382.25,4390.5,4407.75,4376.25,1430000.0,-0.0018,4355.25
10/07/2021,4390.0,4355.25,4421.5,4355.0,1410000.0,0.0083,4334.0
10/06/2021,4354.0,4334.0,4357.5,4273.75,2200000.0,0.0046,4295.75
10/05/2021,4334.0,4295.75,4359.75,4269.0,1650000.0,0.01,4349.0
10/04/2021,4291.25,4349.0,4362.0,4267.5,2140000.0,-0.0121,4301.0
10/01/2021,4343.75,4301.0,4365.75,4260.0,2270000.0,0.010700000000000001,4360.0
09/30/2021,4297.75,4360.0,4389.0,4294.25,2370000.0,-0.012,4347.5
09/29/2021,4349.75,4347.5,4378.75,4344.25,1820000.0,0.0014000000000000002,4429.75
09/28/2021,4343.5,4429.75,4442.0,4334.75,2310000.0,-0.0202,4446.0
09/27/2021,4433.0,4446.0,4472.0,4425.0,1310000.0,-0.0029,4439.0
09/24/2021,4445.75,4439.0,4453.0,4410.75,1180000.0,0.0017000000000000001,4386.0
09/23/2021,4438.0,4386.0,4455.0,4385.75,1450000.0,0.0123,4336.5
09/22/2021,4384.0,4336.5,4406.5,4321.25,1770000.0,0.009399999999999999,4342.5
09/21/2021,4343.25,4342.5,4395.75,4329.25,1940000.0,-0.0011,4411.75
09/20/2021,4348.25,4411.75,4418.0,4293.75,2710000.0,-0.026000000000000002,4471.0
09/17/2021,4464.33,4471.0,4482.5,4459.0,2414000.0,-0.0022,4486.0
09/16/2021,4474.25,4486.0,4487.5,4443.0,26802999.999999996,-0.0017000000000000001,4446.75
09/15/2021,4481.75,4446.75,4487.5,4437.5,51899000.0,0.0084,4475.5
09/14/2021,4444.5,4475.5,4489.5,4435.0,89379000.0,-0.0055000000000000005,4461.0
09/13/2021,4469.0,4461.0,4492.75,4444.75,1530000.0,0.0018,4491.25
09/10/2021,4458.25,4491.25,4518.25,4456.5,1720000.0,-0.0076,4511.0
09/09/2021,4492.25,4511.0,4529.5,4485.5,1700000.0,-0.0045000000000000005,4517.5
09/08/2021,4512.5,4517.5,4524.75,4492.0,1610000.0,-0.0015,4533.0
09/07/2021,4519.25,4533.0,4548.0,4510.75,1280000.0,-0.0046,4528.75
09/06/2021,4540.0,4528.75,4548.0,4523.75,12507000.0,0.0025,4533.75
09/05/2021,4528.75,4533.75,4534.75,4528.5,603000.0,-0.0011,4536.75
09/03/2021,4534.5,4536.75,4549.5,4519.25,1160000.0,-0.0002,4522.5
09/02/2021,4535.25,4522.5,4544.0,4516.0,1020000.0,0.0031,4527.75
09/01/2021,4521.25,4527.75,4540.0,4519.25,1060000.0,0.0002,4529.5
08/31/2021,4520.5,4529.5,4542.25,4512.5,1380000.0,-0.001,4508.75
08/30/2021,4525.25,4508.75,4534.5,4500.75,97581000.0,0.0039000000000000003,4470.0
08/27/2021,4505.5,4470.0,4510.0,4462.25,1220000.0,0.0087,4493.75
08/26/2021,4466.5,4493.75,4494.25,4465.0,1310000.0,-0.0059,4483.5
08/25/2021,4493.0,4483.5,4498.0,4476.25,80111000.0,0.0023,4481.0
08/24/2021,4482.5,4481.0,4492.0,4476.75,78750000.0,0.0016,4435.0
08/23/2021,4475.5,4435.0,4485.75,4433.5,99703000.0,0.0086,4403.75
08/20/2021,4437.0,4403.75,4440.5,4371.75,1330000.0,0.008100000000000001,4389.75
08/19/2021,4401.5,4389.75,4414.75,4347.75,1920000.0,0.0016,4436.75
08/18/2021,4394.5,4436.75,4449.75,4381.5,1550000.0,-0.011000000000000001,4472.0
08/17/2021,4443.5,4472.0,4472.25,4411.75,1790000.0,-0.0068000000000000005,4456.25
08/16/2021,4474.0,4456.25,4476.5,4432.5,1240000.0,0.0032,4455.75
08/13/2021,4462.5,4455.75,4463.25,4451.0,78910000.0,0.0018,4440.0
08/12/2021,4454.5,4440.0,4456.25,4430.25,85053000.0,0.0032,4429.25
08/11/2021,4440.5,4429.25,4443.25,4420.75,1000000.0,0.0024,4427.25
08/10/2021,4430.0,4427.25,4438.25,4416.5,95032000.0,0.001,4428.0
08/09/2021,4425.75,4428.0,4432.0,4412.25,78973000.0,-0.0008,4420.25
08/06/2021,4429.5,4420.25,4433.25,4416.0,95105000.0,0.0018,4396.25
08/05/2021,4421.5,4396.25,4422.75,4393.75,76334000.0,0.0060999999999999995,4409.75
08/04/2021,4394.75,4409.75,4415.0,4391.25,1050000.0,-0.0046,4383.75
08/03/2021,4415.0,4383.75,4417.0,4365.25,1300000.0,0.008,4396.5
08/02/2021,4379.75,4396.5,4419.75,4377.25,1190000.0,-0.0034999999999999996,4394.25
07/30/2021,4389.5,4394.25,4405.0,4370.75,1380000.0,-0.005,4393.75
07/29/2021,4411.75,4393.75,4422.5,4380.5,1010000.0,0.0040999999999999995,4380.0
07/28/2021,4393.75,4380.0,4407.75,4377.5,1220000.0,-0.0002,4415.75
07/27/2021,4394.5,4415.75,4416.0,4364.75,1580000.0,-0.0045000000000000005,4400.5
07/26/2021,4414.25,4400.5,4416.75,4375.5,93863000.0,0.0026,4371.5
07/23/2021,4403.0,4371.5,4408.25,4367.25,1170000.0,0.01,4355.0
07/22/2021,4359.5,4355.0,4371.5,4341.5,98197000.0,0.0021,4318.75
07/21/2021,4350.5,4318.75,4355.25,4310.0,1190000.0,0.008100000000000001,4262.75
07/20/2021,4315.5,4262.75,4329.0,4252.75,1840000.0,0.0151,4320.0
07/19/2021,4251.25,4320.0,4320.75,4224.0,2600000.0,-0.015600000000000001,4347.75
07/16/2021,4318.5,4347.75,4368.0,4314.25,1640000.0,-0.0077,4366.5
07/15/2021,4352.0,4366.5,4370.25,4332.5,1610000.0,-0.0036,4359.5
07/14/2021,4367.75,4359.5,4384.5,4350.0,1310000.0,0.0015,4377.0
07/13/2021,4361.25,4377.0,4383.75,4356.5,1250000.0,-0.0034999999999999996,4362.0
07/12/2021,4376.5,4362.0,4379.25,4341.75,1060000.0,0.0038,4310.25
07/09/2021,4360.0,4310.25,4364.0,4293.25,1310000.0,0.0109,4352.25
07/08/2021,4313.0,4352.25,4352.25,4279.25,1990000.0,-0.0084,4328.0
07/07/2021,4349.75,4328.0,4353.25,4320.25,1220000.0,0.0036,4341.0
07/06/2021,4334.0,4341.0,4348.0,4305.25,1370000.0,-0.0028000000000000004,4309.75
07/02/2021,4342.75,4309.75,4347.0,4308.0,99978000.0,0.0074,4294.25
07/01/2021,4310.75,4294.25,4312.0,4286.0,98519000.0,0.0052,4284.75
06/30/2021,4288.5,4284.75,4294.25,4269.25,1100000.0,0.0015,4280.5
06/29/2021,4282.0,4280.5,4291.0,4271.75,74147000.0,0.0004,4275.0
06/28/2021,4280.5,4275.0,4282.0,4264.25,82372000.0,0.0022,4262.0
06/25/2021,4271.25,4262.0,4276.75,4253.5,90616000.0,0.0036,4233.75
06/24/2021,4256.0,4233.75,4263.75,4231.75,87879000.0,0.0058,4237.5
06/23/2021,4231.5,4237.5,4248.25,4230.5,93830000.0,-0.0011,4219.25
06/22/2021,4236.25,4219.25,4245.5,4205.75,1060000.0,0.0053,4142.5
06/21/2021,4213.75,4142.5,4219.75,4126.75,1430000.0,0.0063,4225.75
06/18/2021,4187.25,4225.75,4231.0,4183.75,3511999.9999999995,-0.0083,4214.25
06/17/2021,4222.25,4214.25,4232.5,4193.0,32619000.0,-0.0002,4248.0
06/16/2021,4223.0,4248.0,4251.25,4200.75,51174000.0,-0.0055000000000000005,4255.25
06/15/2021,4246.5,4255.25,4267.5,4238.0,98119000.0,-0.0019,4248.0
06/14/2021,4254.75,4248.0,4257.5,4233.5,1120000.0,0.0021,4239.5
06/11/2021,4245.75,4239.5,4247.75,4230.75,1080000.0,0.0018,4222.25
06/10/2021,4238.0,4222.25,4249.0,4207.0,1560000.0,0.0046,4225.5
06/09/2021,4218.5,4225.5,4235.0,4217.0,1060000.0,-0.0017000000000000001,4227.5
06/08/2021,4225.75,4227.5,4236.75,4205.75,1310000.0,0.0001,4232.25
06/07/2021,4225.5,4232.25,4232.5,4214.0,93468000.0,-0.0007000000000000001,4190.75
06/04/2021,4228.25,4190.75,4232.0,4177.0,1050000.0,0.0088,4208.0
06/03/2021,4191.25,4208.0,4213.25,4165.25,1380000.0,-0.0036,4198.5
06/02/2021,4206.25,4198.5,4215.0,4190.75,1060000.0,0.0018,4206.5
06/01/2021,4198.5,4206.5,4230.0,4190.0,1370000.0,-0.0005,4211.25
05/28/2021,4202.5,4211.25,4217.5,4201.0,1110000.0,0.0008,4193.0
05/27/2021,4199.0,4193.0,4211.5,4177.75,1180000.0,0.0014000000000000002,4188.0
05/26/2021,4193.0,4188.0,4204.25,4180.5,1050000.0,0.0018,4199.25
05/25/2021,4185.5,4199.25,4212.75,4179.25,1220000.0,-0.002,4151.5
05/24/2021,4193.75,4151.5,4206.25,4142.5,1050000.0,0.0101,4152.5
05/21/2021,4151.75,4152.5,4185.0,4147.0,1470000.0,-0.0006,4107.75
05/20/2021,4154.25,4107.75,4169.25,4084.5,1490000.0,0.0104,4114.0
05/19/2021,4111.5,4114.0,4123.0,4055.5,2310000.0,-0.0028000000000000004,4159.0
05/18/2021,4123.0,4159.0,4179.5,4111.5,1290000.0,-0.0084,4169.0
05/17/2021,4157.75,4169.0,4178.75,4136.5,1480000.0,-0.0027,4112.5
05/14/2021,4169.0,4112.5,4178.25,4105.25,1510000.0,0.0151,4053.5
05/13/2021,4107.0,4053.5,4126.75,4029.25,2380000.0,0.011899999999999999,4140.0
05/12/2021,4058.75,4140.0,4150.5,4051.0,2630000.0,-0.021099999999999997,4176.75
05/11/2021,4146.25,4176.75,4185.5,4103.75,2520000.0,-0.0089,4226.75
05/10/2021,4183.5,4226.75,4238.25,4172.0,1660000.0,-0.009899999999999999,4197.5
05/07/2021,4225.25,4197.5,4232.25,4191.75,1650000.0,0.0074,4158.75
05/06/2021,4194.25,4158.75,4197.25,4140.5,1750000.0,0.008199999999999999,4158.25
05/05/2021,4160.0,4158.25,4180.0,4153.0,1420000.0,0.0004,4184.25
05/04/2021,4158.25,4184.25,4185.5,4120.5,2000000.0,-0.0066,4181.5
05/03/2021,4185.75,4181.5,4202.5,4181.0,1260000.0,0.0027,4200.75
04/30/2021,4174.5,4200.75,4201.5,4167.25,1900000.0,-0.0069,4184.75
04/29/2021,4203.5,4184.75,4211.0,4168.0,1750000.0,0.006500000000000001,4180.25
04/28/2021,4176.25,4180.25,4193.75,4172.75,1280000.0,-0.0007000000000000001,4181.5
04/27/2021,4179.0,4181.5,4192.5,4166.75,99203000.0,-0.0001,4170.75
04/26/2021,4179.5,4170.75,4186.0,4163.75,1020000.0,0.0019,4129.0
04/23/2021,4171.5,4129.0,4186.75,4127.5,1510000.0,0.0106,4157.5
04/22/2021,4127.75,4157.5,4171.75,4115.25,1940000.0,-0.0089,4121.25
04/21/2021,4164.75,4121.25,4167.25,4113.0,1510000.0,0.009300000000000001,4156.25
04/20/2021,4126.5,4156.25,4167.25,4110.5,1700000.0,-0.006999999999999999,4165.0
04/19/2021,4155.5,4165.0,4174.75,4141.75,1620000.0,-0.005,4162.75
04/16/2021,4176.25,4162.75,4183.5,4154.25,1300000.0,0.0033,4123.5
04/15/2021,4162.5,4123.5,4166.5,4119.5,1280000.0,0.0108,4134.75
04/14/2021,4118.0,4134.75,4144.0,4113.0,1530000.0,-0.0036,4122.75
04/13/2021,4132.75,4122.75,4139.75,4101.25,1080000.0,0.003,4114.25
04/12/2021,4120.25,4114.25,4124.5,4104.5,1090000.0,0.0002,4098.0
04/09/2021,4119.5,4098.0,4121.5,4081.0,1090000.0,0.0075,4074.25
04/08/2021,4089.0,4074.25,4098.5,4072.5,98835000.0,0.004699999999999999,4067.0
04/07/2021,4070.0,4067.0,4075.5,4056.5,1100000.0,0.0015,4069.75
04/06/2021,4064.0,4069.75,4076.0,4052.25,1250000.0,-0.0009,4030.0
04/05/2021,4067.75,4030.0,4073.75,4021.0,1250000.0,0.0,4014.5
04/02/2021,4067.75,4014.5,4038.0,4012.5,6475000.0,0.0144,3967.5
04/01/2021,4010.0,3967.5,4015.25,3964.5,1250000.0,0.010700000000000001,3949.5
03/31/2021,3967.5,3949.5,3983.75,3941.5,1640000.0,0.005,3965.25
03/30/2021,3947.75,3965.25,3968.5,3933.75,1590000.0,-0.0028000000000000004,3962.25
03/29/2021,3959.0,3962.25,3971.25,3928.75,2000000.0,-0.0015,3907.5
03/26/2021,3964.75,3907.5,3968.0,3900.75,1980000.0,0.0165,3882.75
03/25/2021,3900.5,3882.75,3909.5,3843.25,2280000.0,0.0051,3905.75
03/24/2021,3880.75,3905.75,3931.5,3877.5,2060000.0,-0.0049,3933.25
03/23/2021,3899.75,3933.25,3938.75,3890.5,1880000.0,-0.0077,3893.5
03/22/2021,3930.0,3893.5,3944.5,3885.0,1330000.0,0.0044,3923.75
03/19/2021,3912.62,3923.75,3934.25,3908.0,3858000.0,-0.001,3972.0
03/18/2021,3916.5,3972.0,3988.75,3911.0,33544000.0,-0.014499999999999999,3967.5
03/17/2021,3974.0,3967.5,3983.75,3935.25,52041000.0,0.0029,3967.0
03/16/2021,3962.5,3967.0,3980.5,3952.75,88725000.0,-0.0013,3945.75
03/15/2021,3967.5,3945.75,3969.75,3922.25,1300000.0,0.0064,3937.5
03/12/2021,3942.25,3937.5,3947.5,3910.25,1450000.0,0.0014000000000000002,3907.75
03/11/2021,3936.75,3907.75,3958.5,3893.0,1600000.0,0.0103,3878.5
03/10/2021,3896.5,3878.5,3916.25,3856.25,1850000.0,0.006,3831.25
03/09/2021,3873.25,3831.25,3901.25,3826.25,1700000.0,0.0141,3854.75
03/08/2021,3819.25,3854.75,3878.75,3796.25,2200000.0,-0.0051,3765.5
03/05/2021,3839.0,3765.5,3850.0,3728.5,2950000.0,0.0195,3818.0
03/04/2021,3765.5,3818.0,3842.25,3720.5,3190000.0,-0.0134,3867.5
03/03/2021,3816.75,3867.5,3898.0,3813.0,2200000.0,-0.0131,3903.25
03/02/2021,3867.5,3903.25,3906.5,3865.5,1640000.0,-0.008,3817.25
03/01/2021,3898.75,3817.25,3912.0,3812.5,1690000.0,0.0235,3823.25
02/26/2021,3809.25,3823.25,3858.5,3785.0,3010000.0,-0.0049,3923.5
02/25/2021,3828.0,3923.5,3934.5,3810.25,2860000.0,-0.0241,3876.25
02/24/2021,3922.5,3876.25,3927.75,3851.75,1940000.0,0.0115,3878.0
02/23/2021,3878.0,3878.0,3896.0,3804.75,2280000.0,0.0012,3905.5
02/22/2021,3873.5,3905.5,3914.5,3861.25,1510000.0,-0.0076,3910.5
02/19/2021,3903.0,3910.5,3931.0,3890.25,1430000.0,-0.0017000000000000001,3928.25
02/18/2021,3909.5,3928.25,3936.0,3880.5,1540000.0,-0.004699999999999999,3929.0
02/17/2021,3928.0,3929.0,3932.25,3896.5,1380000.0,0.0001,3936.5
02/16/2021,3927.75,3936.5,3959.25,3918.75,1450000.0,-0.005,3905.25
02/12/2021,3931.0,3905.25,3936.25,3890.25,1050000.0,0.0049,3907.0
02/11/2021,3912.0,3907.0,3920.5,3884.5,1300000.0,0.0023,3912.25
02/10/2021,3903.0,3912.25,3928.5,3878.25,1560000.0,-0.0006,3910.5
02/09/2021,3905.5,3910.5,3913.25,3895.0,88192000.0,-0.0006,3889.0
02/08/2021,3908.0,3889.0,3911.25,3885.5,97244000.0,0.0072,3864.25
02/05/2021,3880.25,3864.25,3888.25,3860.0,1140000.0,0.0040999999999999995,3832.75
02/04/2021,3864.5,3832.75,3869.75,3811.25,1140000.0,0.010700000000000001,3829.5
02/03/2021,3823.5,3829.5,3843.5,3807.75,1290000.0,0.0014000000000000002,3764.75
02/02/2021,3818.25,3764.75,3835.75,3760.0,1420000.0,0.0139,3692.25
02/01/2021,3765.75,3692.25,3777.0,3656.5,1690000.0,0.0163,3770.25
01/29/2021,3705.25,3770.25,3777.25,3685.5,2690000.0,-0.0196,3735.25
01/28/2021,3779.25,3735.25,3823.5,3703.5,2150000.0,0.009300000000000001,3845.25
01/27/2021,3744.25,3845.25,3853.0,3706.5,2570000.0,-0.0256,3845.0
01/26/2021,3842.5,3845.0,3862.25,3821.5,1170000.0,-0.0016,3835.5
01/25/2021,3848.5,3835.5,3853.25,3788.5,1760000.0,0.0037,3846.75
01/22/2021,3834.25,3846.75,3849.0,3813.25,1190000.0,-0.0031,3841.5
01/21/2021,3846.0,3841.5,3859.75,3836.5,1070000.0,0.0003,3796.75
01/20/2021,3845.0,3796.75,3852.5,3788.5,1250000.0,0.0144,3750.0
01/19/2021,3790.5,3750.0,3797.0,3740.5,1320000.0,0.0046,3793.0
01/15/2021,3762.25,3793.0,3797.75,3741.5,1780000.0,-0.0076,3808.5
01/14/2021,3791.25,3808.5,3817.75,3786.25,1170000.0,-0.0033,3792.0
01/13/2021,3803.75,3792.0,3813.5,3776.5,1050000.0,0.0024,3794.25
01/12/2021,3794.5,3794.25,3806.75,3768.0,1220000.0,0.0007000000000000001,3815.5
01/11/2021,3792.0,3815.5,3820.75,3776.5,1290000.0,-0.0067,3797.75
